"","GeneID","F_heteroclitusMDPP_BW_1.quant","F_heteroclitusMDPP_BW_2.quant","F_heteroclitusMDPP_BW_3.quant","F_heteroclitusMDPP_FW_1.quant","F_heteroclitusMDPP_FW_2.quant","F_heteroclitusMDPP_FW_3.quant","F_heteroclitusMDPP_transfer_1.quant","F_heteroclitusMDPP_transfer_2.quant","F_heteroclitusMDPP_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"32197","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32198","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32199","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32200","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i5","TRINITY_DN207491_c1_g2","Transcript_295104","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32201","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"32202","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"32203","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"32204","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32205","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"32206","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"32207","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"32208","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"32209","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"32210","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32211","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"32212","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"32213","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"32214","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i6","TRINITY_DN207491_c1_g2","Transcript_295105","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32215","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"32216","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"32217","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i6","TRINITY_DN207491_c1_g2","Transcript_295105","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32218","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831528234|ref|XP_012720044.1| PREDICTED: bromo adjacent homology domain-containing 1 protein [Fundulus heteroclitus]"
"32219","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i6","TRINITY_DN207491_c1_g2","Transcript_295105","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"32220","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i5","TRINITY_DN207491_c1_g2","Transcript_295104","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"32221","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32222","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32223","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i6","TRINITY_DN207491_c1_g2","Transcript_295105","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"32224","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542838|ref|XP_012725280.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X1 [Fundulus heteroclitus]"
"32225","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831528234|ref|XP_012720044.1| PREDICTED: bromo adjacent homology domain-containing 1 protein [Fundulus heteroclitus]"
"32226","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"32227","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32228","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"32229","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i3","TRINITY_DN207491_c1_g2","Transcript_295102","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32230","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"32231","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i7","TRINITY_DN207491_c1_g2","Transcript_295106","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"32232","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i6","TRINITY_DN207491_c1_g2","Transcript_295105","gi|831542840|ref|XP_012725282.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X2 [Fundulus heteroclitus]"
"32233","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i6","TRINITY_DN207491_c1_g2","Transcript_295105","gi|831542842|ref|XP_012725283.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 34 isoform X3 [Fundulus heteroclitus]"
"32234","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i1","TRINITY_DN207491_c1_g2","Transcript_295100","gi|831479008|ref|XP_012718708.1| PREDICTED: SKI/DACH domain-containing protein 1 [Fundulus heteroclitus]"
"32235","ENSTRUP00000030506","120.529448657198","188.483044954418","203.006715341956","53.22990186863","84.6994927848377","75.5574749388302","125.675804888977","122.392715998701","120.425143339476",121.55552697478,0.79321213879344,0.328517079583661,2.41452328688268,0.0157558157795716,0.61911255181497,121.55552697478,-0.473383773405281,0.319602892591381,-1.48116235609454,0.13856331472132,0.999999489831301,121.55552697478,1.26659591219872,0.322884115598303,3.92275696143095,8.7541447453611e-05,0.0291291083956558,"TRINITY_DN207491_c1_g2_i6","TRINITY_DN207491_c1_g2","Transcript_295105","gi|831528234|ref|XP_012720044.1| PREDICTED: bromo adjacent homology domain-containing 1 protein [Fundulus heteroclitus]"
