"","GeneID","A_xenica_BW_1.quant","A_xenica_BW_2.quant","A_xenica_BW_3.quant","A_xenica_FW_1.quant","A_xenica_FW_2.quant","A_xenica_FW_3.quant","A_xenica_transfer_1.quant","A_xenica_transfer_2.quant","A_xenica_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"119473","ENSXMAP00000015606","587.631280857406","610.563197295759","840.238485276375","756.724609128112","1194.59445599928","704.456764831357","391.004407077079","498.302377763433","411.794954670352",666.145614766572,-1.02363024544542,0.261923049385715,-3.90813350656283,9.30119071848105e-05,0.0153983294700585,666.145614766572,-0.645841299002217,0.261495212441892,-2.46980161881828,0.0135187998984497,0.280441807922324,"TRINITY_DN111315_c1_g3_i7","TRINITY_DN111315_c1_g3","Transcript_122793","gi|831543452|ref|XP_012725527.1| PREDICTED: elongation of very long chain fatty acids protein 7 [Fundulus heteroclitus]"
"119474","ENSXMAP00000015606","587.631280857406","610.563197295759","840.238485276375","756.724609128112","1194.59445599928","704.456764831357","391.004407077079","498.302377763433","411.794954670352",666.145614766572,-1.02363024544542,0.261923049385715,-3.90813350656283,9.30119071848105e-05,0.0153983294700585,666.145614766572,-0.645841299002217,0.261495212441892,-2.46980161881828,0.0135187998984497,0.280441807922324,"TRINITY_DN111315_c1_g3_i1","TRINITY_DN111315_c1_g3","Transcript_122787","gi|831543452|ref|XP_012725527.1| PREDICTED: elongation of very long chain fatty acids protein 7 [Fundulus heteroclitus]"
"119475","ENSXMAP00000015606","587.631280857406","610.563197295759","840.238485276375","756.724609128112","1194.59445599928","704.456764831357","391.004407077079","498.302377763433","411.794954670352",666.145614766572,-1.02363024544542,0.261923049385715,-3.90813350656283,9.30119071848105e-05,0.0153983294700585,666.145614766572,-0.645841299002217,0.261495212441892,-2.46980161881828,0.0135187998984497,0.280441807922324,"TRINITY_DN111315_c1_g3_i8","TRINITY_DN111315_c1_g3","Transcript_122794","gi|831543452|ref|XP_012725527.1| PREDICTED: elongation of very long chain fatty acids protein 7 [Fundulus heteroclitus]"
"119476","ENSXMAP00000015606","587.631280857406","610.563197295759","840.238485276375","756.724609128112","1194.59445599928","704.456764831357","391.004407077079","498.302377763433","411.794954670352",666.145614766572,-1.02363024544542,0.261923049385715,-3.90813350656283,9.30119071848105e-05,0.0153983294700585,666.145614766572,-0.645841299002217,0.261495212441892,-2.46980161881828,0.0135187998984497,0.280441807922324,"TRINITY_DN111315_c1_g3_i6","TRINITY_DN111315_c1_g3","Transcript_122792","gi|831543452|ref|XP_012725527.1| PREDICTED: elongation of very long chain fatty acids protein 7 [Fundulus heteroclitus]"
"119477","ENSXMAP00000015606","587.631280857406","610.563197295759","840.238485276375","756.724609128112","1194.59445599928","704.456764831357","391.004407077079","498.302377763433","411.794954670352",666.145614766572,-1.02363024544542,0.261923049385715,-3.90813350656283,9.30119071848105e-05,0.0153983294700585,666.145614766572,-0.645841299002217,0.261495212441892,-2.46980161881828,0.0135187998984497,0.280441807922324,"TRINITY_DN111315_c1_g3_i4","TRINITY_DN111315_c1_g3","Transcript_122790","gi|831543452|ref|XP_012725527.1| PREDICTED: elongation of very long chain fatty acids protein 7 [Fundulus heteroclitus]"
"93497","ENSXMAP00000010228","191.513874563742","335.436854515106","289.766828519348","466.307860390135","548.944391399972","362.500063435097","185.31936518626","255.828226060934","138.899626801602",308.279676763577,-1.24219234680768,0.31807543248855,-3.90533885968195,9.40934413153504e-05,0.0154619918677017,308.279676763577,-0.487738189274907,0.31828049810832,-1.53241619318101,0.125419763995669,0.70856488142058,"TRINITY_DN109226_c0_g1_i1","TRINITY_DN109226_c0_g1","Transcript_203478","gi|831483039|ref|XP_012733193.1| PREDICTED: protein FAM83B isoform X1 [Fundulus heteroclitus]"
"93498","ENSXMAP00000010228","191.513874563742","335.436854515106","289.766828519348","466.307860390135","548.944391399972","362.500063435097","185.31936518626","255.828226060934","138.899626801602",308.279676763577,-1.24219234680768,0.31807543248855,-3.90533885968195,9.40934413153504e-05,0.0154619918677017,308.279676763577,-0.487738189274907,0.31828049810832,-1.53241619318101,0.125419763995669,0.70856488142058,"TRINITY_DN109226_c0_g1_i1","TRINITY_DN109226_c0_g1","Transcript_203478","gi|831483042|ref|XP_012733198.1| PREDICTED: protein FAM83B isoform X2 [Fundulus heteroclitus]"
"93499","ENSXMAP00000010228","191.513874563742","335.436854515106","289.766828519348","466.307860390135","548.944391399972","362.500063435097","185.31936518626","255.828226060934","138.899626801602",308.279676763577,-1.24219234680768,0.31807543248855,-3.90533885968195,9.40934413153504e-05,0.0154619918677017,308.279676763577,-0.487738189274907,0.31828049810832,-1.53241619318101,0.125419763995669,0.70856488142058,"TRINITY_DN109226_c0_g1_i1","TRINITY_DN109226_c0_g1","Transcript_203478","gi|831483045|ref|XP_012733205.1| PREDICTED: protein FAM83B isoform X3 [Fundulus heteroclitus]"
"68147","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i7","TRINITY_DN115523_c5_g1","Transcript_179991","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68148","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i2","TRINITY_DN115523_c5_g1","Transcript_179986","gi|831571863|ref|XP_012735182.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68149","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i3","TRINITY_DN115523_c5_g1","Transcript_179987","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68150","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g2_i1","TRINITY_DN115523_c5_g2","Transcript_179994","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68151","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i3","TRINITY_DN115523_c5_g1","Transcript_179987","gi|831571863|ref|XP_012735182.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68152","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i4","TRINITY_DN115523_c5_g1","Transcript_179988","gi|831571863|ref|XP_012735182.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68153","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i1","TRINITY_DN115523_c5_g1","Transcript_179985","gi|831571863|ref|XP_012735182.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68154","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i4","TRINITY_DN115523_c5_g1","Transcript_179988","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68155","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i8","TRINITY_DN115523_c5_g1","Transcript_179992","gi|831571863|ref|XP_012735182.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68156","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g2_i1","TRINITY_DN115523_c5_g2","Transcript_179994","gi|831571863|ref|XP_012735182.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68157","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c4_g3_i1","TRINITY_DN115523_c4_g3","Transcript_179980","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68158","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i1","TRINITY_DN115523_c5_g1","Transcript_179985","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68159","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c4_g3_i1","TRINITY_DN115523_c4_g3","Transcript_179980","gi|831571863|ref|XP_012735182.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68160","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i8","TRINITY_DN115523_c5_g1","Transcript_179992","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68161","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i2","TRINITY_DN115523_c5_g1","Transcript_179986","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68162","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i5","TRINITY_DN115523_c5_g1","Transcript_179989","gi|831571863|ref|XP_012735182.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68163","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c5_g1_i5","TRINITY_DN115523_c5_g1","Transcript_179989","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"68164","ENSXMAP00000004806","395.946797899161","446.772390261046","771.334848234078","804.150995071933","861.481687343419","559.413036707539","257.927737375968","382.638112556553","319.946569137653",533.290241620817,-1.20880410794963,0.310857476370395,-3.88861198406342,0.000100819150174999,0.0162070436774071,533.290241620817,-0.745417974271963,0.310732521399652,-2.3989055632617,0.0164441550667351,0.307326989048401,"TRINITY_DN115523_c4_g3_i2","TRINITY_DN115523_c4_g3","Transcript_179981","gi|831543796|ref|XP_012725650.1| PREDICTED: protein transport protein Sec23A [Fundulus heteroclitus]"
"150844","gi|831526964|ref|XP_012719595.1| PREDICTED: apical endosomal glycoprotein-like [Fundulus heteroclitus]","63.3312866047972","76.342652823762","33.3439568563902","118.348215972742","76.0339112050013","110.729544083406","11.8703076285289","34.2260541898961","32.2642669153049",61.8322440310921,-1.95152920160244,0.501722978619275,-3.88965481902579,0.0001003869091038,0.0162070436774071,61.8322440310921,-1.1210872009511,0.503427116838746,-2.226910636024,0.0259532468624857,0.381615177273439,"TRINITY_DN115268_c7_g2_i1","TRINITY_DN115268_c7_g2","Transcript_236533","gi|831526964|ref|XP_012719595.1| PREDICTED: apical endosomal glycoprotein-like [Fundulus heteroclitus]"
"150845","gi|831526964|ref|XP_012719595.1| PREDICTED: apical endosomal glycoprotein-like [Fundulus heteroclitus]","63.3312866047972","76.342652823762","33.3439568563902","118.348215972742","76.0339112050013","110.729544083406","11.8703076285289","34.2260541898961","32.2642669153049",61.8322440310921,-1.95152920160244,0.501722978619275,-3.88965481902579,0.0001003869091038,0.0162070436774071,61.8322440310921,-1.1210872009511,0.503427116838746,-2.226910636024,0.0259532468624857,0.381615177273439,"TRINITY_DN115268_c7_g2_i2","TRINITY_DN115268_c7_g2","Transcript_236534","gi|831526964|ref|XP_012719595.1| PREDICTED: apical endosomal glycoprotein-like [Fundulus heteroclitus]"
"94563","ENSXMAP00000010465","11.0900433085344","7.1368613054193","17.141594878334","5.86049083230485","0","0","60.2549114004509","21.1245034844211","59.5737532933256",20.2424620558656,4.12673920022393,1.06513141071944,3.874394425601,0.000106890169630287,0.0169375108791306,20.2424620558656,1.96819855858046,0.964473552267088,2.04069728397842,0.0412809255023668,0.466751077069175,"TRINITY_DN114435_c0_g1_i6","TRINITY_DN114435_c0_g1","Transcript_108767","gi|831485122|ref|XP_012704985.1| PREDICTED: ERO1-like protein alpha [Fundulus heteroclitus]"
"94564","ENSXMAP00000010465","11.0900433085344","7.1368613054193","17.141594878334","5.86049083230485","0","0","60.2549114004509","21.1245034844211","59.5737532933256",20.2424620558656,4.12673920022393,1.06513141071944,3.874394425601,0.000106890169630287,0.0169375108791306,20.2424620558656,1.96819855858046,0.964473552267088,2.04069728397842,0.0412809255023668,0.466751077069175,"TRINITY_DN114435_c0_g1_i2","TRINITY_DN114435_c0_g1","Transcript_108763","gi|831485122|ref|XP_012704985.1| PREDICTED: ERO1-like protein alpha [Fundulus heteroclitus]"
"94565","ENSXMAP00000010465","11.0900433085344","7.1368613054193","17.141594878334","5.86049083230485","0","0","60.2549114004509","21.1245034844211","59.5737532933256",20.2424620558656,4.12673920022393,1.06513141071944,3.874394425601,0.000106890169630287,0.0169375108791306,20.2424620558656,1.96819855858046,0.964473552267088,2.04069728397842,0.0412809255023668,0.466751077069175,"TRINITY_DN114435_c0_g1_i12","TRINITY_DN114435_c0_g1_","Transcript_108773","gi|831485122|ref|XP_012704985.1| PREDICTED: ERO1-like protein alpha [Fundulus heteroclitus]"
"63976","ENSXMAP00000003791","234.390831997898","287.186462956543","346.915553232407","336.555104757032","457.238927502643","208.463676282886","144.024867624269","136.584896347749","151.237759055313",255.844231084082,-1.21032781254734,0.313497289784093,-3.86072815296394,0.000113049624797484,0.0174159227535236,255.844231084082,-1.00848956725806,0.312371123967432,-3.22849805849277,0.0012444210359586,0.072078945853017,"TRINITY_DN114193_c2_g2_i11","TRINITY_DN114193_c2_g2_","Transcript_358763","gi|831557369|ref|XP_012730355.1| PREDICTED: inhibitor of nuclear factor kappa-B kinase subunit epsilon [Fundulus heteroclitus]"
"63977","ENSXMAP00000003791","234.390831997898","287.186462956543","346.915553232407","336.555104757032","457.238927502643","208.463676282886","144.024867624269","136.584896347749","151.237759055313",255.844231084082,-1.21032781254734,0.313497289784093,-3.86072815296394,0.000113049624797484,0.0174159227535236,255.844231084082,-1.00848956725806,0.312371123967432,-3.22849805849277,0.0012444210359586,0.072078945853017,"TRINITY_DN114193_c2_g2_i4","TRINITY_DN114193_c2_g2","Transcript_358756","gi|831557369|ref|XP_012730355.1| PREDICTED: inhibitor of nuclear factor kappa-B kinase subunit epsilon [Fundulus heteroclitus]"
"154911","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]","24.0116250621758","25.2831653079579","33.3890614116469","11.6364331352554","6.91420377892811","3.507625618254","37.0014246552725","56.488304716573","28.6444353424568",25.2084754476134,2.39924396086324,0.621327996212332,3.86147731228793,0.000112703479447971,0.0174159227535236,25.2084754476134,0.563175717412379,0.543117781795249,1.03693109724898,0.299767969998744,0.871467798351431,"TRINITY_DN112333_c6_g1_i9","TRINITY_DN112333_c6_g1","Transcript_156433","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]"
"154912","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]","24.0116250621758","25.2831653079579","33.3890614116469","11.6364331352554","6.91420377892811","3.507625618254","37.0014246552725","56.488304716573","28.6444353424568",25.2084754476134,2.39924396086324,0.621327996212332,3.86147731228793,0.000112703479447971,0.0174159227535236,25.2084754476134,0.563175717412379,0.543117781795249,1.03693109724898,0.299767969998744,0.871467798351431,"TRINITY_DN112333_c6_g1_i5","TRINITY_DN112333_c6_g1","Transcript_156429","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]"
"154913","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]","24.0116250621758","25.2831653079579","33.3890614116469","11.6364331352554","6.91420377892811","3.507625618254","37.0014246552725","56.488304716573","28.6444353424568",25.2084754476134,2.39924396086324,0.621327996212332,3.86147731228793,0.000112703479447971,0.0174159227535236,25.2084754476134,0.563175717412379,0.543117781795249,1.03693109724898,0.299767969998744,0.871467798351431,"TRINITY_DN112333_c6_g1_i8","TRINITY_DN112333_c6_g1","Transcript_156432","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]"
"154914","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]","24.0116250621758","25.2831653079579","33.3890614116469","11.6364331352554","6.91420377892811","3.507625618254","37.0014246552725","56.488304716573","28.6444353424568",25.2084754476134,2.39924396086324,0.621327996212332,3.86147731228793,0.000112703479447971,0.0174159227535236,25.2084754476134,0.563175717412379,0.543117781795249,1.03693109724898,0.299767969998744,0.871467798351431,"TRINITY_DN112333_c6_g1_i12","TRINITY_DN112333_c6_g1_","Transcript_156436","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]"
"154915","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]","24.0116250621758","25.2831653079579","33.3890614116469","11.6364331352554","6.91420377892811","3.507625618254","37.0014246552725","56.488304716573","28.6444353424568",25.2084754476134,2.39924396086324,0.621327996212332,3.86147731228793,0.000112703479447971,0.0174159227535236,25.2084754476134,0.563175717412379,0.543117781795249,1.03693109724898,0.299767969998744,0.871467798351431,"TRINITY_DN112333_c6_g1_i4","TRINITY_DN112333_c6_g1","Transcript_156428","gi|831550442|ref|XP_012727992.1| PREDICTED: grainyhead-like protein 2 homolog [Fundulus heteroclitus]"
"141222","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]","130.017693311062","126.444236135697","91.9889714669659","243.35780297201","271.289134886603","290.815646115362","51.3084668725656","150.553578235092","88.1993046639216",160.441648295475,-1.45770666543956,0.378254414939072,-3.85377303705594,0.00011631142193689,0.0177198744765749,160.441648295475,-0.248819640755918,0.379995669633023,-0.654795990165397,0.512599112681291,0.954620441868718,"TRINITY_DN106122_c0_g1_i4","TRINITY_DN106122_c0_g1","Transcript_261589","gi|831486987|ref|XP_012705675.1| PREDICTED: protein transport protein Sec16B isoform X2 [Fundulus heteroclitus]"
"141223","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]","130.017693311062","126.444236135697","91.9889714669659","243.35780297201","271.289134886603","290.815646115362","51.3084668725656","150.553578235092","88.1993046639216",160.441648295475,-1.45770666543956,0.378254414939072,-3.85377303705594,0.00011631142193689,0.0177198744765749,160.441648295475,-0.248819640755918,0.379995669633023,-0.654795990165397,0.512599112681291,0.954620441868718,"TRINITY_DN106122_c0_g1_i5","TRINITY_DN106122_c0_g1","Transcript_261590","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]"
"141224","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]","130.017693311062","126.444236135697","91.9889714669659","243.35780297201","271.289134886603","290.815646115362","51.3084668725656","150.553578235092","88.1993046639216",160.441648295475,-1.45770666543956,0.378254414939072,-3.85377303705594,0.00011631142193689,0.0177198744765749,160.441648295475,-0.248819640755918,0.379995669633023,-0.654795990165397,0.512599112681291,0.954620441868718,"TRINITY_DN106122_c0_g1_i1","TRINITY_DN106122_c0_g1","Transcript_261586","gi|831486993|ref|XP_012705677.1| PREDICTED: protein transport protein Sec16B isoform X4 [Fundulus heteroclitus]"
"141225","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]","130.017693311062","126.444236135697","91.9889714669659","243.35780297201","271.289134886603","290.815646115362","51.3084668725656","150.553578235092","88.1993046639216",160.441648295475,-1.45770666543956,0.378254414939072,-3.85377303705594,0.00011631142193689,0.0177198744765749,160.441648295475,-0.248819640755918,0.379995669633023,-0.654795990165397,0.512599112681291,0.954620441868718,"TRINITY_DN106122_c0_g1_i5","TRINITY_DN106122_c0_g1","Transcript_261590","gi|831486993|ref|XP_012705677.1| PREDICTED: protein transport protein Sec16B isoform X4 [Fundulus heteroclitus]"
"141226","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]","130.017693311062","126.444236135697","91.9889714669659","243.35780297201","271.289134886603","290.815646115362","51.3084668725656","150.553578235092","88.1993046639216",160.441648295475,-1.45770666543956,0.378254414939072,-3.85377303705594,0.00011631142193689,0.0177198744765749,160.441648295475,-0.248819640755918,0.379995669633023,-0.654795990165397,0.512599112681291,0.954620441868718,"TRINITY_DN106122_c0_g1_i5","TRINITY_DN106122_c0_g1","Transcript_261590","gi|831486987|ref|XP_012705675.1| PREDICTED: protein transport protein Sec16B isoform X2 [Fundulus heteroclitus]"
"141227","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]","130.017693311062","126.444236135697","91.9889714669659","243.35780297201","271.289134886603","290.815646115362","51.3084668725656","150.553578235092","88.1993046639216",160.441648295475,-1.45770666543956,0.378254414939072,-3.85377303705594,0.00011631142193689,0.0177198744765749,160.441648295475,-0.248819640755918,0.379995669633023,-0.654795990165397,0.512599112681291,0.954620441868718,"TRINITY_DN106122_c0_g1_i1","TRINITY_DN106122_c0_g1","Transcript_261586","gi|831486987|ref|XP_012705675.1| PREDICTED: protein transport protein Sec16B isoform X2 [Fundulus heteroclitus]"
"141228","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]","130.017693311062","126.444236135697","91.9889714669659","243.35780297201","271.289134886603","290.815646115362","51.3084668725656","150.553578235092","88.1993046639216",160.441648295475,-1.45770666543956,0.378254414939072,-3.85377303705594,0.00011631142193689,0.0177198744765749,160.441648295475,-0.248819640755918,0.379995669633023,-0.654795990165397,0.512599112681291,0.954620441868718,"TRINITY_DN106122_c0_g1_i4","TRINITY_DN106122_c0_g1","Transcript_261589","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]"
"141229","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]","130.017693311062","126.444236135697","91.9889714669659","243.35780297201","271.289134886603","290.815646115362","51.3084668725656","150.553578235092","88.1993046639216",160.441648295475,-1.45770666543956,0.378254414939072,-3.85377303705594,0.00011631142193689,0.0177198744765749,160.441648295475,-0.248819640755918,0.379995669633023,-0.654795990165397,0.512599112681291,0.954620441868718,"TRINITY_DN109697_c4_g1_i2","TRINITY_DN109697_c4_g1","Transcript_91001","gi|831486990|ref|XP_012705676.1| PREDICTED: protein transport protein Sec16B isoform X3 [Fundulus heteroclitus]"
